code,name,type,typeName,address,phone,likeCount,mainMenu,price
8080,김밥타운,1,한식,서울특별시 도봉구 도당로15길 3 (방학동),02-956-2001,3,된장찌개,5000
8082,도봉산콩나물국밥,1,한식,서울특별시 도봉구 도봉로181길 53 (도봉동),02-955-9335,7,콩나물국밥,3500
8082,도봉산콩나물국밥,1,한식,서울특별시 도봉구 도봉로181길 53 (도봉동),02-955-9335,7,야채비빔밥,4000
8083,돈애우,1,한식,서울특별시 도봉구 도당로 81 (방학동),02-3491-9279,3,숯불생삼겹(캐나다산180g),7500
8083,돈애우,1,한식,서울특별시 도봉구 도당로 81 (방학동),02-3491-9279,3,볏짚칼삼겹(캐나다산180g),7000
8086,미락칼국수,1,한식,서울특별시 도봉구 도봉로110아길 6 (창동),02-908-7017,3,칼국수,5000
8086,미락칼국수,1,한식,서울특별시 도봉구 도봉로110아길 6 (창동),02-908-7017,3,김치찌개,5000
8088,시골짚,1,한식,서울특별시 도봉구 도봉로152길 35 (도봉동),02-954-5243,5,순두부찌개,5000
8088,시골짚,1,한식,서울특별시 도봉구 도봉로152길 35 (도봉동),02-954-5243,5,생삼겹살(국내산200g),12000
8089,신짜장,2,중식,서울특별시 도봉구 도봉로145길 56 (방학동),02-3492-9209,3,자장면,3000
8089,신짜장,2,중식,서울특별시 도봉구 도봉로145길 56 (방학동),02-3492-9209,3,짬뽕,4000
8090,알뜰정육식당,1,한식,서울특별시 도봉구 도봉로169나길 71 (도봉동),954-1191,3,돼지갈비,9000
8090,알뜰정육식당,1,한식,서울특별시 도봉구 도봉로169나길 71 (도봉동),954-1191,3,삼겹살(국내산200g),11000
8091,일심해장국,1,한식,서울특별시 도봉구 방학로 204 (방학동),02-956-7027,3,해장국,4300
8091,일심해장국,1,한식,서울특별시 도봉구 방학로 204 (방학동),02-956-7027,3,돌솥비빕밥,5000
8091,일심해장국,1,한식,서울특별시 도봉구 방학로 204 (방학동),02-956-7027,3,김치찌개,6500
8097,미성각,2,중식,서울특별시 도봉구 노해로 389 (창동),02-996-7766,7,자장면(배달시 가격차등 : 4500),3500
8097,미성각,2,중식,서울특별시 도봉구 노해로 389 (창동),02-996-7766,7,짬뽕(배달시 가격차등 : 5000),4000
8104,대승식당,1,한식,서울특별시 강서구 강서로74길 40 (가양동),02-2658-5646,3,냉면,5500
8104,대승식당,1,한식,서울특별시 강서구 강서로74길 40 (가양동),02-2658-5646,3,된장찌개,5500
8104,대승식당,1,한식,서울특별시 강서구 강서로74길 40 (가양동),02-2658-5646,3,김치찌개,5500
8109,시골칼국수,1,한식,서울특별시 강서구 방화대로7나길 45 (공항동),02-2666-5477,4,냉면,4000
8109,시골칼국수,1,한식,서울특별시 강서구 방화대로7나길 45 (공항동),02-2666-5477,4,칼국수,3500
8119,참참치킨,4,기타외식업(다방패스트푸드등),서울특별시 서대문구 세검정로 49-1 (홍제동),396-9285,7,치킨,8000
8121,미성식당,1,한식,서울특별시 서대문구 통일로40안길 13-5 (홍제동),02-379-8562,3,된장찌개,4000
8121,미성식당,1,한식,서울특별시 서대문구 통일로40안길 13-5 (홍제동),02-379-8562,3,갈비탕,6000
8121,미성식당,1,한식,서울특별시 서대문구 통일로40안길 13-5 (홍제동),02-379-8562,3,비빔밥,3500
8123,옛고향,1,한식,서울특별시 서대문구 모래내로 350 (홍은동),02-394-7681,3,쇠고기(200g 국내산),25000
8126,진사골왕갈비,1,한식,서울특별시 서대문구 이화여대7길 24,02-363-3959,3,삼겹살(국내산),10000
8126,진사골왕갈비,1,한식,서울특별시 서대문구 이화여대7길 24,02-363-3959,3,갈비탕(호주산),6000
8127,영화반점,2,중식,서울특별시 서대문구 북아현로2길 5 (북아현동),02-362-0567,3,짬뽕,4000
8127,영화반점,2,중식,서울특별시 서대문구 북아현로2길 5 (북아현동),02-362-0567,3,탕수육,13000
8134,만나칼국수,1,한식,서울특별시 관악구 봉천로7길 23 (봉천동) 지하,888-8564,5,칼국수,5000
8134,만나칼국수,1,한식,서울특별시 관악구 봉천로7길 23 (봉천동) 지하,888-8564,5,비빔밥,5000
8136,미미치킨,4,기타외식업(다방패스트푸드등),서울특별시 서초구 서초대로 108 (방배동),586-7130,7,치킨,13000
8137,송림정,1,한식,서울특별시 관악구 은천로 36 (봉천동),878-7777,3,삼겹살(200g),12000
8140,더구어,1,한식,서울특별시 서초구 효령로31길 58 (방배동),3474-9293,7,된장찌개,4900
8140,더구어,1,한식,서울특별시 서초구 효령로31길 58 (방배동),3474-9293,7,설렁탕,5000
8148,시골마당,1,한식,서울특별시 서초구 강남대로23길 30 (양재동),577-9453,5,김치찌개,5000
8148,시골마당,1,한식,서울특별시 서초구 강남대로23길 30 (양재동),577-9453,5,된장찌개,5000
8170,돈구워돈,1,한식,서울특별시 송파구 오금로 532 (거여동),401-6363,3,삼겹살(독일/170g),7000
8171,벧엘 칼국수,1,한식,서울특별시 송파구 마천로41길 22 (마천동),408-5151,106,물냉면,4000
8171,벧엘 칼국수,1,한식,서울특별시 송파구 마천로41길 22 (마천동),408-5151,106,칼국수,4000
8173,국일관,1,한식,서울특별시 송파구 마천로 345-1 (마천동),406-0451,3,김치찌개,5000
8173,국일관,1,한식,서울특별시 송파구 마천로 345-1 (마천동),406-0451,3,된장찌개 ,5000
8174,호남식당,1,한식,서울특별시 송파구 거마로22길 1 (마천동),3402-0885,5,김치찌개,5000
8174,호남식당,1,한식,서울특별시 송파구 거마로22길 1 (마천동),3402-0885,5,된장찌개,5000
8175,유성짬뽕,2,중식,서울특별시 송파구 거마로22길 35 (마천동),443-6692,3,탕수육(중),15000
8175,유성짬뽕,2,중식,서울특별시 송파구 거마로22길 35 (마천동),443-6692,3,짬뽕,5000
8175,유성짬뽕,2,중식,서울특별시 송파구 거마로22길 35 (마천동),443-6692,3,짜장면,4000
8177,만리향,2,중식,서울특별시 관악구 은천로41길 20 (봉천동),885-5077,3,자장면,4000
8177,만리향,2,중식,서울특별시 관악구 은천로41길 20 (봉천동),885-5077,3,탕수육(중),15000
8177,만리향,2,중식,서울특별시 관악구 은천로41길 20 (봉천동),885-5077,3,짬뽕,5000
8178,유창숯불갈비,1,한식,서울특별시 관악구 은천로23길 14 (봉천동 유창빌),883-5759,3,된장찌개,4000
8178,유창숯불갈비,1,한식,서울특별시 관악구 은천로23길 14 (봉천동 유창빌),883-5759,3,김치찌개,5000
8178,유창숯불갈비,1,한식,서울특별시 관악구 은천로23길 14 (봉천동 유창빌),883-5759,3,삼겹살(200g),9000
8180,중앙삼겹시대,1,한식,서울특별시 관악구 중앙길 12 (봉천동),875-9998,3,김치찌개,5000
8180,중앙삼겹시대,1,한식,서울특별시 관악구 중앙길 12 (봉천동),875-9998,3,된장찌개,5000
8180,중앙삼겹시대,1,한식,서울특별시 관악구 중앙길 12 (봉천동),875-9998,3,순두부찌개,5000
8188,수제비손칼국수,1,한식,서울특별시 관악구 인헌4길 3 (봉천동),876-2517,7,수제비,4000
8188,수제비손칼국수,1,한식,서울특별시 관악구 인헌4길 3 (봉천동),876-2517,7,칼국수,4000
8191,제주토종흑돼지,1,한식,서울특별시 관악구 남현1길 68-14 (남현동),583-9250,3,제주흑돼지(180g) 전지,12000
8191,제주토종흑돼지,1,한식,서울특별시 관악구 남현1길 68-14 (남현동),583-9250,3,제주흑돼지(180g) 오겹살,13000
8193,금천골 오리명가,1,한식,서울특별시 금천구 시흥대로78길 59 (독산동),808-1246,4,한방토종닭백숙,50000
8193,금천골 오리명가,1,한식,서울특별시 금천구 시흥대로78길 59 (독산동),808-1246,4,한방오리백숙,50000
8193,금천골 오리명가,1,한식,서울특별시 금천구 시흥대로78길 59 (독산동),808-1246,4,오리보신탕,8000
8209,다정이모네,1,한식,서울특별시 관악구 신원로 3 (신림동),865-0218,3,제육볶음,6000
8209,다정이모네,1,한식,서울특별시 관악구 신원로 3 (신림동),865-0218,3,동태탕,6000
8209,다정이모네,1,한식,서울특별시 관악구 신원로 3 (신림동),865-0218,3,된장찌개,5000
8209,다정이모네,1,한식,서울특별시 관악구 신원로 3 (신림동),865-0218,3,청국장,6000
8209,다정이모네,1,한식,서울특별시 관악구 신원로 3 (신림동),865-0218,3,청국장,6000
8209,다정이모네,1,한식,서울특별시 관악구 신원로 3 (신림동),865-0218,3,비빔밥,5000
8209,다정이모네,1,한식,서울특별시 관악구 신원로 3 (신림동),865-0218,3,순대국(국산),5000
8209,다정이모네,1,한식,서울특별시 관악구 신원로 3 (신림동),865-0218,3,제육볶음(국산),6000
8210,다사랑분식,1,한식,서울특별시 관악구 난우길 18 (신림동),852-5010,8,김치찌개,4500
8210,다사랑분식,1,한식,서울특별시 관악구 난우길 18 (신림동),852-5010,8,비빔밥,4000
8210,다사랑분식,1,한식,서울특별시 관악구 난우길 18 (신림동),852-5010,8,김밥,2000
8213,다리목,1,한식,서울특별시 관악구 신림로58가길 7 (신림동),877-4369,3,비빔밥,5000
8213,다리목,1,한식,서울특별시 관악구 신림로58가길 7 (신림동),877-4369,3,된장찌개,5000
8213,다리목,1,한식,서울특별시 관악구 신림로58가길 7 (신림동),877-4369,3,김치찌개,5500
8217,초밥아저씨,3,경양식일식,서울특별시 관악구 신원로 23 (신림동) 관악종합시장 108 호,3281-2820,5,특모듬초밥(10p),10000
8217,초밥아저씨,3,경양식일식,서울특별시 관악구 신원로 23 (신림동) 관악종합시장 108 호,3281-2820,5,가족모듬초밥(20p),13000
8217,초밥아저씨,3,경양식일식,서울특별시 관악구 신원로 23 (신림동) 관악종합시장 108 호,3281-2820,5,모듬초밥(10p),5000
8240,진식당,1,한식,서울특별시 노원구 노원로 564 (상계동 상계주공10단지아파트),02-952-1026,3,비빔밥,4000
8240,진식당,1,한식,서울특별시 노원구 노원로 564 (상계동 상계주공10단지아파트),02-952-1026,3,된장찌개 백반,4000
8264,삼삼치킨,4,기타외식업(다방패스트푸드등),서울특별시 구로구 경인로47길 42 (고척동),02-2692-9510,3,치킨,9000
8265,해피분식,1,한식,서울특별시 구로구 중앙로1길 18-19 (고척동 우성현대아파트),02-2688-1242,75,김치찌개,4000
8265,해피분식,1,한식,서울특별시 구로구 중앙로1길 18-19 (고척동 우성현대아파트),02-2688-1242,75,된장찌개,4000
8266,왕짜장,2,중식,서울특별시 구로구 경인로47길 49 (고척동),02-2625-5476,3,짜장면,3000
8266,왕짜장,2,중식,서울특별시 구로구 경인로47길 49 (고척동),02-2625-5476,3,짬뽕,4000
8267,우리식당,1,한식,서울특별시 구로구 중앙로3길 50 지하 (고척동),02-2612-5559,3,된장찌개백반,5000
8267,우리식당,1,한식,서울특별시 구로구 중앙로3길 50 지하 (고척동),02-2612-5559,3,김치찌개,5000
8274,해물칼국수,4,기타외식업(다방패스트푸드등),서울특별시 구로구 고척로 179 (고척동),02-2614-3609,3,칼국수,5000
8274,해물칼국수,4,기타외식업(다방패스트푸드등),서울특별시 구로구 고척로 179 (고척동),02-2614-3609,3,비빔밥,5000
8279,가마솥설렁탕,1,한식,서울특별시 구로구 고척로40길 33-4 (고척동),02-2615-5292,5,설렁탕,4000
8279,가마솥설렁탕,1,한식,서울특별시 구로구 고척로40길 33-4 (고척동),02-2615-5292,5,갈비탕,5000
8281,개봉분식,4,기타외식업(다방패스트푸드등),서울특별시 구로구 고척로21나길 65 (개봉동),02-2625-9465,3,냉면(물),3000
8281,개봉분식,4,기타외식업(다방패스트푸드등),서울특별시 구로구 고척로21나길 65 (개봉동),02-2625-9465,3,칼국수,3000
8281,개봉분식,4,기타외식업(다방패스트푸드등),서울특별시 구로구 고척로21나길 65 (개봉동),02-2625-9465,3,조리라면,2000
8282,완산정,1,한식,서울특별시 구로구 개봉로23가길 37 (개봉동),02-2688-4655,3,된장찌개백반,5000
8282,완산정,1,한식,서울특별시 구로구 개봉로23가길 37 (개봉동),02-2688-4655,3,김치찌개,6000
8282,완산정,1,한식,서울특별시 구로구 개봉로23가길 37 (개봉동),02-2688-4655,3,삼겹살,10000
8283,화승원,2,중식,서울특별시 구로구 경인로35길 40 (개봉동),02-2685-1397,3,자장면,3500
8283,화승원,2,중식,서울특별시 구로구 경인로35길 40 (개봉동),02-2685-1397,3,탕수육,12000
8283,화승원,2,중식,서울특별시 구로구 경인로35길 40 (개봉동),02-2685-1397,3,짬뽕,4000
8289,해성반점,2,중식,서울특별시 구로구 고척로 123-2 (개봉동),02-2684-8991,3,짬뽕,4000
8289,해성반점,2,중식,서울특별시 구로구 고척로 123-2 (개봉동),02-2684-8991,3,자장면,3000
8289,해성반점,2,중식,서울특별시 구로구 고척로 123-2 (개봉동),02-2684-8991,3,탕수육,15000
8294,옛날짜장(중화각),2,중식,서울특별시 구로구 고척로22길 58 (개봉동),02-2618-3039,3,탕수육,11000
8294,옛날짜장(중화각),2,중식,서울특별시 구로구 고척로22길 58 (개봉동),02-2618-3039,3,자장면,3000
8294,옛날짜장(중화각),2,중식,서울특별시 구로구 고척로22길 58 (개봉동),02-2618-3039,3,짬뽕,4000
8295,닷컴분식,1,한식,서울특별시 구로구 남부순환로97길 20-6 (개봉동),02-2616-4048,3,잔치국수,4000
8295,닷컴분식,1,한식,서울특별시 구로구 남부순환로97길 20-6 (개봉동),02-2616-4048,3,김치찌개,5000
8295,닷컴분식,1,한식,서울특별시 구로구 남부순환로97길 20-6 (개봉동),02-2616-4048,3,칼국수,5000
8305,서울분식,1,한식,서울특별시 송파구 가락로42길 13 (방이동),415-1576,3,된장백반,5000
8305,서울분식,1,한식,서울특별시 송파구 가락로42길 13 (방이동),415-1576,3,비빔밥,4000
8305,서울분식,1,한식,서울특별시 송파구 가락로42길 13 (방이동),415-1576,3,김치백반,5000
8305,서울분식,1,한식,서울특별시 송파구 가락로42길 13 (방이동),415-1576,3,냉면(물),5000
8306,방이맛집,1,한식,서울특별시 송파구 오금로11길 63-9 (방이동),416-5567,3,김치찌개,5500
8306,방이맛집,1,한식,서울특별시 송파구 오금로11길 63-9 (방이동),416-5567,3,된장찌개,5500
8306,방이맛집,1,한식,서울특별시 송파구 오금로11길 63-9 (방이동),416-5567,3,비빔밥,5500
8309,강원도청국장,1,한식,서울특별시 송파구 오금로19길 14 (방이동),423-1714,4,청국장,5500
8309,강원도청국장,1,한식,서울특별시 송파구 오금로19길 14 (방이동),423-1714,4,김치찌개,5500
8312,김밥만두집,1,한식,서울특별시 구로구 오류로8나길 8 (오류동 미성아트빌라),02-2617-8550,3,된장찌개,4000
8312,김밥만두집,1,한식,서울특별시 구로구 오류로8나길 8 (오류동 미성아트빌라),02-2617-8550,3,김치찌개,4000
8312,김밥만두집,1,한식,서울특별시 구로구 오류로8나길 8 (오류동 미성아트빌라),02-2617-8550,3,칼국수,3500
8314,명가분식,1,한식,서울특별시 구로구 오류로8길 85 (오류동),02-2682-0384,3,비빔밥,4500
8314,명가분식,1,한식,서울특별시 구로구 오류로8길 85 (오류동),02-2682-0384,3,김치찌개,5000
8314,명가분식,1,한식,서울특별시 구로구 오류로8길 85 (오류동),02-2682-0384,3,된장찌개백반,4500
8315,본향,2,중식,서울특별시 송파구 마천로26길 6 (오금동),409-8480,3,짜장면 ,3500
8315,본향,2,중식,서울특별시 송파구 마천로26길 6 (오금동),409-8480,3,짬뽕,4500
8323,소백산,1,한식,서울특별시 송파구 백제고분로39길 28 (석촌동),422-9929,3,물냉면,5000
